token_context,word_context,seg_context,sent_cotext,label
"['', '', '', 'Reiterhasevenarguedinfavorofthisapproach,claimingthattheinteractionsaresufficientlyminortobeignored(oratleasthandledonanadhocbasis) #TAUTHOR_TAG.', 'Whilethiscertainlyhasappealasadesignmethodology,itsereckappear', '']","['', '', '', 'Reiterhasevenarguedinfavorofthisapproach,claimingthattheinteractionsaresufficientlyminortobeignored(oratleasthandledonanadhocbasis) #TAUTHOR_TAG.', 'Whilethiscertainlyhasappealasadesignmethodology,itseemsrecklessappear.', '']","['', '', '', 'Reiterhasevenarguedinfavorofthisapproach,claimingthattheinteractionsaresufficientlyminortobeignored(oratleasthandledonanadhocbasis) #TAUTHOR_TAG.', 'Whilethiscertainlyhasappealasadesignmethodology,itseemsreckappear', '']","['', '', '', 'Infact,Reiterhasevenarguedinfavorofthisapproach,claimingthattheinteractionsaresufficientlyminortobeignored(oratleasthandledonanadhocbasis) #TAUTHOR_TAG.', 'Whilethiscertainlyhasappealasadesignmethodology,itseemsrecklesstoassumethatproblemswillneverappear.', '']",0
"['innaturalgenerationhasgenerallyseparatedthetaskintodistincttextplanningandlinguisticcomponents.', '', '', '', '', '', 'andseveralsystemshaveindeedaddedanadditionalcomponentbetweentheplannerandthelinguisticcomponent #TAUTHOR_TAG;Panaget1994;Wanner1994).', '']","['innaturalgenerationhasgenerallyseparatedthetaskintodistincttextplanningandlinguisticcomponents.', '', '', '', '', '', 'andseveralsystemshaveindeedaddedanadditionalcomponentbetweentheplannerandthelinguisticcomponent #TAUTHOR_TAG;Panaget1994;Wanner1994).', '']","['innaturallanguagegenerationhasgenerallyseparatedthetaskintodistincttextplanningandlinguisticcomponents.', '', '', '', '', '', 'andseveralsystemshaveindeedaddedanadditionalcomponentbetweentheplannerandthelinguisticcomponent #TAUTHOR_TAG;Panaget1994;Wanner1994).', '']","['Researchinnaturallanguagegenerationhasgenerallyseparatedthetaskintodistincttextplanningandlinguisticcomponents.', '', '', '', '', '', '', '']",0
"['pointhereisnotjustthatIGENcanproducedifferentlexicalrealizationsforaparticularconcept.', 'wecoulddispensewiththefeedbackmechanismandsimplydesignsomesortofdiscriminationnetwork(orsimilardevice)totestvariousfeaturesoftheinformationbeingexpressed.', 'Theplannercouldsupplywhateverinformationisneededtodrivethenetwork.', 'Somethinglikethisapproachisinfactusedinsomesystems(e.g.,ElhadadandRobin1992;PenMan1989; #TAUTHOR_TAGa).']","['pointhereisnotjustthatIGENcanproducedifferentlexicalrealizationsforaparticularconcept.', 'wecoulddispensewiththefeedbackmechanismandsimplydesignsomesortofdiscriminationnetwork(orsimilardevice)totestvariousfeaturesoftheinformationbeingexpressed.', 'Theplannercouldsupplywhateverinformationisneededtodrivethenetwork.', 'Somethinglikethisapproachisinfactusedinsomesystems(e.g.,ElhadadandRobin1992;PenMan1989; #TAUTHOR_TAGa).']","['ThepointhereisnotjustthatIGENcanproducedifferentlexicalrealizationsforaparticularconcept.', 'wecoulddispensewiththefeedbackmechanismandsimplydesignsomesortofdiscriminationnetwork(orsimilardevice)totestvariousfeaturesoftheinformationbeingexpressed.', 'Theplannercouldsupplywhateverinformationisneededtodrivethenetwork.', 'Somethinglikethisapproachisinfactusedinsomesystems(e.g.,ElhadadandRobin1992;PenMan1989; #TAUTHOR_TAGa).']","['ThepointhereisnotjustthatIGENcanproducedifferentlexicalrealizationsforaparticularconcept.', 'Ifthatweretheonlygoal,wecoulddispensewiththefeedbackmechanismandsimplydesignsomesortofdiscriminationnetwork(orsimilardevice)totestvariousfeaturesoftheinformationbeingexpressed.', 'Theplannercouldsupplywhateverinformationisneededtodrivethenetwork.', 'Somethinglikethisapproachisinfactusedinsomesystems(e.g.,ElhadadandRobin1992;PenMan1989; #TAUTHOR_TAGa).']",0
"['beenattemptstodevelopmodifiedmodulardesignsthatallowgeneratorstohandleinteractionsbetweenthecomponents.', ""Theseincludedevicessuchasinterleavingthecomponents(McDonald1983;Appelt1983),backtrackingonfailure(Appelt1985;Nogier1989),allowingthelinguisticcomponenttointerrogatetheplanner #TAUTHOR_TAG;SondheimerandNebel1986),andHovy'snotionofrestrictive(i.e.,bottom-up)planning(Hovy1988a1988)."", 'interdeitheror', '', '']","['beenattemptstodevelopmodifiedmodulardesignsthatallowgeneratorstohandleinteractionsbetweenthecomponents.', ""Theseincludedevicessuchasinterleavingthecomponents(McDonald1983;Appelt1983),backtrackingonfailure(Appelt1985;Nogier1989),allowingthelinguisticcomponenttointerrogatetheplanner #TAUTHOR_TAG;SondheimerandNebel1986),andHovy'snotionofrestrictive(i.e.,bottom-up)planning(Hovy1988a1988c)."", 'interactionsdeterminedeitheror', '', '']","['beenattemptstodevelopmodifiedmodulardesignsthatallowgeneratorstohandleinteractionsbetweenthecomponents.', ""Theseincludedevicessuchasinterleavingthecomponents(McDonald1983;Appelt1983),backtrackingonfailure(Appelt1985;Nogier1989),allowingthelinguisticcomponenttointerrogatetheplanner #TAUTHOR_TAG;SondheimerandNebel1986),andHovy'snotionofrestrictive(i.e.,bottom-up)planning(Hovy1988a1988)."", 'bedeterminedeitheror', '', '']","['Therehaveinfactbeenattemptstodevelopmodifiedmodulardesignsthatallowgeneratorstohandleinteractionsbetweenthecomponents.', ""Theseincludedevicessuchasinterleavingthecomponents(McDonald1983;Appelt1983),backtrackingonfailure(Appelt1985;Nogier1989),allowingthelinguisticcomponenttointerrogatetheplanner #TAUTHOR_TAG;SondheimerandNebel1986),andHovy'snotionofrestrictive(i.e.,bottom-up)planning(Hovy1988a,1988c)."", '', '', '']",0
"['Therehaveinfactbeenattemptstodevelopmodifiedmodulardesignsthatallowgeneratorstohandleinteractionsbetweenthecomponents.', ""Theseincludedevicessuchasinterleavingthecomponents(McDonald1983; #TAUTHOR_TAG,backtrackingonfailure(Appelt1985;Nogier1989),allowingthelinguisticcomponenttointerrogatetheplanner(Mann198),andHovy'snotionofrestrictive()planning(Hovy1988a1988c)."", 'potentialinterbedeither', '']","['Therehaveinfactbeenattemptstodevelopmodifiedmodulardesignsthatallowgeneratorstohandleinteractionsbetweenthecomponents.', ""Theseincludedevicessuchasinterleavingthecomponents(McDonald1983; #TAUTHOR_TAG,backtrackingonfailure(Appelt1985;Nogier1989),allowingthelinguisticcomponenttointerrogatetheplanner(Mann1983),andHovy'snotionofrestrictive()planning(Hovy1988a1988c)."", 'potentialinteractionsbedeterminedeither', '']","['Therehaveinfactbeenattemptstodevelopmodifiedmodulardesignsthatallowgeneratorstohandleinteractionsbetweenthecomponents.', ""Theseincludedevicessuchasinterleavingthecomponents(McDonald1983; #TAUTHOR_TAG,backtrackingonfailure(Appelt1985;Nogier1989),allowingthelinguisticcomponenttointerrogatetheplanner(Mann1983),andHovy'snotionofrestrictive()planning(Hovy1988a1988c)."", 'potentialinteractionsbedeterminedeither', '']","['Therehaveinfactbeenattemptstodevelopmodifiedmodulardesignsthatallowgeneratorstohandleinteractionsbetweenthecomponents.', ""Theseincludedevicessuchasinterleavingthecomponents(McDonald1983; #TAUTHOR_TAG,backtrackingonfailure(Appelt1985;Nogier1989),allowingthelinguisticcomponenttointerrogatetheplanner(Mann1983;SondheimerandNebel1986),andHovy'snotionofrestrictive(i.e.,bottom-up)planning(Hovy1988a,1988c)."", '', '']",0
"['Onepossibleresponsewouldbetoabandontheseparation;thegeneratorcouldbeasinglecomponentthathandlesallofthework.', 'Thisapproachhasoccasionallybeentaken,asin #AUTHOR_TAGand #AUTHOR_TAGand,atleastimplicitly,in #TAUTHOR_TAGand #AUTHOR_TAG;approislost.']","['Onepossibleresponsewouldbetoabandontheseparation;thegeneratorcouldbeasinglecomponentthathandlesallofthework.', 'Thisapproachhasoccasionallybeentaken,asin #AUTHOR_TAGand #AUTHOR_TAGand,atleastimplicitly,in #TAUTHOR_TAGand #AUTHOR_TAG;approachislost.']","['Onepossibleresponsewouldbetoabandontheseparation;thegeneratorcouldbeasinglecomponentthathandlesallofthework.', 'Thisapproachhasoccasionallybeentaken,asin #AUTHOR_TAGand #AUTHOR_TAGand,atleastimplicitly,in #TAUTHOR_TAGand #AUTHOR_TAG;islost.']","['Onepossibleresponsewouldbetoabandontheseparation;thegeneratorcouldbeasinglecomponentthathandlesallofthework.', '']",0
"['attemptstomodulardesignsallowcomponents', ""devicessuchasinterleavingthecomponents(elt),backtrackingonfailureAppeltN),allowingthelinguisticcomponenttointerrogatetheplanner(Mann198Sondel1986),andHovy'snotionofrestrictive(i.e.,bottom-up)planning #TAUTHOR_TAGa,1988c)."", 'Alloftheseapproaches,though,requirethatpotentialinteractionsbedeterminedeitherbythetacticalcomponentorbythesystemdesignerinadvance.', '', '']","['attemptstomodulardesignsallowcomponents.', ""devicessuchasinterleavingthecomponents(Appelt),backtrackingonfailureAppelt),allowingthelinguisticcomponenttointerrogatetheplanner(Mann1983Sondheimer1986),andHovy'snotionofrestrictive(i.e.,bottom-up)planning #TAUTHOR_TAGa,1988c)."", 'Alloftheseapproaches,though,requirethatpotentialinteractionsbedeterminedeitherbythetacticalcomponentorbythesystemdesignerinadvance.', '', '']","['attemptstomodifiedmodulardesignsallow', ""devicessuchasinterleavingthecomponents(),backtrackingonfailureAppN),allowingthelinguisticcomponenttointerrogatetheplanner(Mann1983Sondel1986),andHovy'snotionofrestrictive(i.e.,bottom-up)planning #TAUTHOR_TAGa,1988c)."", 'Alloftheseapproaches,though,requirethatpotentialinteractionsbedeterminedeitherbythetacticalcomponentorbythesystemdesignerinadvance.', '', '']","['', ""Theseincludedevicessuchasinterleavingthecomponents(McDonald1983;Appelt1983),backtrackingonfailure(Appelt1985;Nogier1989),allowingthelinguisticcomponenttointerrogatetheplanner(Mann1983;SondheimerandNebel1986),andHovy'snotionofrestrictive(i.e.,bottom-up)planning #TAUTHOR_TAGa,1988c)."", 'Alloftheseapproaches,though,requirethatpotentialinteractionsbedeterminedeitherbythetacticalcomponentorbythesystemdesignerinadvance.', '', '']",0
"['Hovyhasdescribedanothertextplannerthatbuildssimilarplans #TAUTHOR_TAGb).', 'system,startswithalistofinformationtobeexpressedandmerelyarrangesitintoacoherentpattern;itisthusnotaplannerinthesenseusedhere(asHovymakesclear).', '', '', '']","['Hovyhasdescribedanothertextplannerthatbuildssimilarplans #TAUTHOR_TAGb).', 'system,startswithalistofinformationtobeexpressedandmerelyarrangesitintoacoherentpattern;itisthusnotaplannerinthesenseusedhere(asHovymakesclear).', '', '', '']","['Hovyhasdescribedanothertextplannerthatbuildssimilarplans #TAUTHOR_TAGb).', 'startswithalistofinformationtobeexpressedandmerelyarrangesitintoacoherentpattern;itisthusnotaplannerinthesenseusedhere(asHovymakesclear).', '', '', '']","['Hovyhasdescribedanothertextplannerthatbuildssimilarplans #TAUTHOR_TAGb).', 'Thissystem,however,startswithalistofinformationtobeexpressedandmerelyarrangesitintoacoherentpattern;itisthusnotaplannerinthesenseusedhere(asHovymakesclear).', '', '', '']",0
"['innaturallanguagegenerationhasgenerallyseparatedthetaskintodistincttextplanningandlinguisticcomponents.', '', '', '', '', '', 'agetanner', 'Reiterdescribesapipelinedmodularapproachasaconsensusarchitectureunderlyingmostrecentworkingeneration #TAUTHOR_TAG.']","['innaturallanguagegenerationhasgenerallyseparatedthetaskintodistincttextplanningandlinguisticcomponents.', '', '', '', '', '', '', 'Reiterdescribesapipelinedmodularapproachasaconsensusarchitectureunderlyingmostrecentworkingeneration #TAUTHOR_TAG.']","['innaturallanguagegenerationhasgenerallyseparatedthetaskintodistincttextplanningandlinguisticcomponents.', '', '', '', '', '', 'agetanner', 'Reiterdescribesapipelinedmodularapproachasaconsensusarchitectureunderlyingmostrecentworkingeneration #TAUTHOR_TAG.']","['Researchinnaturallanguagegenerationhasgenerallyseparatedthetaskintodistincttextplanningandlinguisticcomponents.', '', '', '', '', '', '', 'Reiterdescribesapipelinedmodularapproachasaconsensusarchitectureunderlyingmostrecentworkingeneration #TAUTHOR_TAG.']",0
"['Researchinnaturallanguagegenerationhasgenerallyseparatedthetaskintodistincttextplanningandlinguisticcomponents.', '', 'Thenamesgiventothecomponentsvary;theyhavebeencalled""str""and""tactical""components(e.g.,McKeown1985;Thompson1977;Danlos1987)1,""planning""and""realization""(e.g.,McDonald1983; #TAUTHOR_TAGa),or', '', '', '', '']","['Researchinnaturallanguagegenerationhasgenerallyseparatedthetaskintodistincttextplanningandlinguisticcomponents.', '', 'Thenamesgiventothecomponentsvary;theyhavebeencalled""strategic""and""tactical""components(e.g.,McKeown1985;Thompson1977;Danlos1987)1,""planning""and""realization""(e.g.,McDonald1983; #TAUTHOR_TAGa),or', '', '', '', '']","['Researchinnaturallanguagegenerationhasgenerallyseparatedthetaskintodistincttextplanningandlinguisticcomponents.', '', 'Thenamesgiventothecomponentsvary;theyhavebeencalled""str""and""tactical""components(e.g.,McKeown1985;Thompson1977;Danlos1987)1,""planning""and""realization""(e.g.,McDonald1983; #TAUTHOR_TAGa),or', '', '', '', '']","['Researchinnaturallanguagegenerationhasgenerallyseparatedthetaskintodistincttextplanningandlinguisticcomponents.', '', 'Thenamesgiventothecomponentsvary;theyhavebeencalled""strategic""and""tactical""components(e.g.,McKeown1985;Thompson1977;Danlos1987)1,""planning""and""realization""(e.g.,McDonald1983; #TAUTHOR_TAGa),orsimply""whattosay""versus""howtosayit""(e.g.,Danlos1987;Reithinger1990).', '', '', '', '']",0
"['Surveysandarticlesonthetopicinclude #AUTHOR_TAG,de #AUTHOR_TAG,and #TAUTHOR_TAG.', 'Stillattheriskofproceedingataslightlyslowerpace,weaimnonethelesstoincludehereenoughdetailstomakethepresentpaperself-contained.']","['Surveysandarticlesonthetopicinclude #AUTHOR_TAG,de #AUTHOR_TAG,and #TAUTHOR_TAG.', 'Still,attheriskofproceedingataslightlyslowerpace,weaimnonethelesstoincludehereenoughdetailstomakethepresentpaperself-contained.']","['Surveysandarticlesonthetopicinclude #AUTHOR_TAG,de #AUTHOR_TAG,and #TAUTHOR_TAG.', 'Stillattheriskofproceedingataslightlyslowerpace,weaimnonethelesstoincludehereenoughdetailstomakethepresentpaperself-contained.']","['Surveysandarticlesonthetopicinclude #AUTHOR_TAG,de #AUTHOR_TAG,and #TAUTHOR_TAG.', 'Still,attheriskofproceedingataslightlyslowerpace,weaimnonethelesstoincludehereenoughdetailstomakethepresentpaperself-contained.']",0
"['notaxiomatbyanyfinitesetcombins', 'Combinatorycialgrammardoesnotconcernitselfwiththecaptureofall(oronly)theconcatenativelyvalidcombinatoryschemata,butwithincrementality,forexample,onashiftreducedesign.', 'Anapproach(alsobasedonregulationofthesuccessionofruleapplication)totheassociatedproblemofspuriousambiguityisgivenin #TAUTHOR_TAGourknowledge,thereisnopredictiverelationbetweenincrementalcombinatoryprocessingandthekindofprocessingphenomenacitedintheintroduction.']","['notaxiomatizablebyanyfinitesetcombinatory', 'Combinatorycategorialgrammardoesnotconcernitselfwiththecaptureofall(oronly)theconcatenativelyvalidcombinatoryschemata,butwithincrementality,forexample,onashiftreducedesign.', 'Anapproach(alsobasedonregulationofthesuccessionofruleapplication)totheassociatedproblemofspuriousambiguityisgivenin #TAUTHOR_TAGourknowledge,thereisnopredictiverelationbetweenincrementalcombinatoryprocessingandthekindofprocessingphenomenacitedintheintroduction.']","['isnotaxiomatbyanyfinitesetcombin', 'Combinatorycialgrammardoesnotconcernitselfwiththecaptureofall(oronly)theconcatenativelyvalidcombinatoryschemata,butwithincrementality,forexample,onashiftreducedesign.', 'Anapproach(alsobasedonregulationofthesuccessionofruleapplication)totheassociatedproblemofspuriousambiguityisgivenin #TAUTHOR_TAGourknowledge,thereisnopredictiverelationbetweenincrementalcombinatoryprocessingandthekindofprocessingphenomenacitedintheintroduction.']","['', 'Combinatorycategorialgrammardoesnotconcernitselfwiththecaptureofall(oronly)theconcatenativelyvalidcombinatoryschemata,butratherwithincrementality,forexample,onashiftreducedesign.', 'Anapproach(alsobasedonregulationofthesuccessionofruleapplication)totheassociatedproblemofspuriousambiguityisgivenin #TAUTHOR_TAGbutagain,toourknowledge,thereisnopredictiverelationbetweenincrementalcombinatoryprocessingandthekindofprocessingphenomenacitedintheintroduction.']",0
"['Oneapproachtothisproblemconsistsindefining,withintheCut-freeatomic-idspace,normalformderivationsinwhichthesuccessionofruleapplicationisregulated #TAUTHOR_TAG,Hepple1990,Hendriks1993).', 'Eachsequenthasadistinguishedcategoryformula(underlined)onwhichruleapplicationsarekeyed:Inregulatedcalculusthereisnospuriousambiguity,andisnooranti~isatheoremoftheLambekcalculusF~Aisatheoremoftheregulatedcalculus.', '', '']","['Oneapproachtothisproblemconsistsindefining,withintheCut-freeatomic-idspace,normalformderivationsinwhichthesuccessionofruleapplicationisregulated #TAUTHOR_TAG,Hepple1990,Hendriks1993).', 'Eachsequenthasadistinguishedcategoryformula(underlined)onwhichruleapplicationsarekeyed:Inregulatedcalculusthereisnospuriousambiguity,andisnoor~isatheoremoftheLambekcalculusF~Aisatheoremoftheregulatedcalculus.', '', '']","['Oneapproachtothisproblemconsistsindefining,withintheCut-freeatomic-idspace,normalformderivationsinwhichthesuccessionofruleapplicationisregulated #TAUTHOR_TAG,Hepple1990,Hendriks1993).', 'Eachsequenthasadistinguishedcategoryformula(underlined)onwhichruleapplicationsarekeyed:Intheregulatedcalculusthereisnospuriousambiguity,andisnoexplicitorisatheoremoftheLambekcalculusiffF~Aisatheoremoftheregulatedcalculus.', '', '']","['Oneapproachtothisproblemconsistsindefining,withintheCut-freeatomic-idspace,normalformderivationsinwhichthesuccessionofruleapplicationisregulated #TAUTHOR_TAG,Hepple1990,Hendriks1993).', 'Eachsequenthasadistinguishedcategoryformula(underlined)onwhichruleapplicationsarekeyed:Intheregulatedcalculusthereisnospuriousambiguity,andprovidedthereisnoexplicitorimplicitantecedentproduct,i.e.,provided.Lisnotneeded,F~AisatheoremoftheLambekcalculusiffF~Aisatheoremoftheregulatedcalculus.', '', '']",0
"['DAclassificationusingwordsisbasedontheobservationthatdifferentDAsusedistinctivewordstrings.', 'Itisknownthatcertaincuewordsandphrases #TAUTHOR_TAGcanserveasexplicitindicatorsofdiscoursestructure.', 'wefinddistinctivecorrelationsbetweencertainphrasesandDAtypes.', "",92.%oftheuh-huh'soccurinBACKCHANNELS,and%of"", 'statfullwordsequenceswitheachDAtype.', '', '', '', '']","['DAclassificationusingwordsisbasedontheobservationthatdifferentDAsusedistinctivewordstrings.', 'Itisknownthatcertaincuewordsandphrases #TAUTHOR_TAGcanserveasexplicitindicatorsofdiscoursestructure.', 'wefinddistinctivecorrelationsbetweencertainphrasesandDAtypes.', ""example,92.4%oftheuh-huh'soccurinBACKCHANNELS,andof"", 'statisticalfullwordsequenceswitheachDAtype.', '', '', '', '']","['DAclassificationusingwordsisbasedontheobservationthatdifferentDAsusedistinctivewordstrings.', 'Itisknownthatcertaincuewordsandphrases #TAUTHOR_TAGcanserveasexplicitindicatorsofdiscoursestructure.', 'wefinddistinctivecorrelationsbetweencertainphrasesandDAtypes.', "",92.%oftheuh-huh'soccurinBACKCHANNELS,and%of"", 'statthefullwordsequenceswitheachDAtype.', '', '', '', '']","['DAclassificationusingwordsisbasedontheobservationthatdifferentDAsusedistinctivewordstrings.', 'Itisknownthatcertaincuewordsandphrases #TAUTHOR_TAGcanserveasexplicitindicatorsofdiscoursestructure.', 'Similarly,wefinddistinctivecorrelationsbetweencertainphrasesandDAtypes.', '', '', '', '', '', '']",4
