token_context,word_context,seg_context,sent_cotext,label
"['', '', '', '', '', '', 'Lexicographerswereallowedtoextrapolatefromthecitationsfound,aprocedurewhichisboundtobelesscertainthantheassignmentofframesbasedentirelyonexistingexamples.', 'Asageneralization, #TAUTHOR_TAGnotesthatlexiconssuchasCOMLEXtendtodemonstratehighprecisionbutlowrecall.', '', '', '', '', '', '', '']","['', '', '', '', '', '', 'Lexicographerswereallowedtoextrapolatefromthecitationsfound,aprocedurewhichisboundtobelesscertainthantheassignmentofframesbasedentirelyonexistingexamples.', 'Asageneralization, #TAUTHOR_TAGnotesthatlexiconssuchasCOMLEXtendtodemonstratehighprecisionbutlowrecall.', '', '', '', '', '', '', '']","['', '', '', '', '', '', 'Lexicographerswereallowedtoextrapolatefromthecitationsfound,aprocedurewhichisboundtobelesscertainthantheassignmentofframesbasedentirelyonexistingexamples.', 'Asageneralization, #TAUTHOR_TAGnotesthatlexiconssuchasCOMLEXtendtodemonstratehighprecisionbutlowrecall.', '', '', '', '', '', '', '']","['', '', '', '', '', '', 'Lexicographerswereallowedtoextrapolatefromthecitationsfound,aprocedurewhichisboundtobelesscertainthantheassignmentofframesbasedentirelyonexistingexamples.', 'Asageneralization, #TAUTHOR_TAGnotesthatlexiconssuchasCOMLEXtendtodemonstratehighprecisionbutlowrecall.', '', '', '', '', '', '', '']",0
"['WebelievethattheidentificationofOOVwordsshouldnotbetreatedasaproblemseparatefromwordsegmentation.', 'Weproposeaunifiedapproachthatsolvesbothproblemssimultaneously.', 'Apreviousworkalongthislineis #TAUTHOR_TAG,whichisbasedonweightedfinite-statetransducers(FSTs).', 'Ourapproachissimilarlymotivated', '', '', '', '', '']","['WebelievethattheidentificationofOOVwordsshouldnotbetreatedasaproblemseparatefromwordsegmentation.', 'Weproposeaunifiedapproachthatsolvesbothproblemssimultaneously.', 'Apreviousworkalongthislineis #TAUTHOR_TAG,whichisbasedonweightedfinite-statetransducers(FSTs).', 'Ourapproachissimilarlymotivated', '', '', '', '', '']","['WebelievethattheidentificationofOOVwordsshouldnotbetreatedasaproblemseparatefromwordsegmentation.', 'Weproposeaunifiedapproachthatsolvesbothproblemssimultaneously.', 'Apreviousworkalongthislineis #TAUTHOR_TAG,whichisbasedonweightedfinite-statetransducers(FSTs).', 'Ourapproachissimilarlymotivated', '', '', '', '', '']","['WebelievethattheidentificationofOOVwordsshouldnotbetreatedasaproblemseparatefromwordsegmentation.', 'Weproposeaunifiedapproachthatsolvesbothproblemssimultaneously.', 'Apreviousworkalongthislineis #TAUTHOR_TAG,whichisbasedonweightedfinite-statetransducers(FSTs).', '', '', '', '', '', '']",1
"['Commonsense(aswellastheGriceanmax;Grice1975)suggeststhatvdescriptionsare', 'Wearenotawareofanyempiricalvalidationofthisidea,butthefactthatvaguedescriptionsarefrequentisfairlywelldocumented.', ' #TAUTHOR_TAG,forexample,discussedthetranscriptsofadialoguebetweenpeoplewhoassembleapieceofgardenfurniture(originallyrecordedbyCandySidner).', 'Theyfoundthat,whileinstructionaltextstendedtousenumericaldescriptionslikethe314""bolt,humanassemblers""unlesstheywerereadingordiscussingthewritteninstructions,inallcasesusedrelativemodifiers,suchasthelongbolt""(DaleandReiter1995).', 'attheUniversityofBrightonwereshownsixpiecesofpaper,eachofwhichshowedtwoisoscelesandapproximatelyequilateraltriangles.', '', 'oftwo', 'circ', '']","['Commonsense(aswellastheGriceanmaxims;Grice1975)suggeststhatvaguedescriptionsare', 'Wearenotawareofanyempiricalvalidationofthisidea,butthefactthatvaguedescriptionsarefrequentisfairlywelldocumented.', ' #TAUTHOR_TAG,forexample,discussedthetranscriptsofadialoguebetweenpeoplewhoassembleapieceofgardenfurniture(originallyrecordedbyCandySidner).', 'Theyfoundthat,whileinstructionaltextstendedtousenumericaldescriptionslikethe314""bolt,humanassemblers""unlesstheywerereadingordiscussingthewritteninstructions,inallcasesusedrelativemodifiers,suchasthelongbolt""(DaleandReiter1995).', 'attheUniversityofBrightonwereshownsixpiecesofpaper,eachofwhichshowedtwoisoscelesandapproximatelyequilateraltriangles.', '', 'oftwo', '', '']","['Commonsense(aswellastheGriceanmaxims;Grice1975)suggeststhatvaguedescriptionsarepreferred', 'Wearenotawareofanyempiricalvalidationofthisidea,butthefactthatvaguedescriptionsarefrequentisfairlywelldocumented.', ' #TAUTHOR_TAG,forexample,discussedthetranscriptsofadialoguebetweenpeoplewhoassembleapieceofgardenfurniture(originallyrecordedbyCandySidner).', 'Theyfoundthat,whileinstructionaltextstendedtousenumericaldescriptionslikethe314""bolt,humanassemblers""unlesstheywerereadingordiscussingthewritteninstructions,inallcasesusedrelativemodifiers,suchasthelongbolt""(DaleandReiter1995).6', 'attheUniversityofBrightonwereshownsixpiecesofpaper,eachofwhichshowedtwoisoscelesandapproximatelyequilateraltriangles.', '', 'of', 'circ', '']","['', 'Wearenotawareofanyempiricalvalidationofthisidea,butthefactthatvaguedescriptionsarefrequentisfairlywelldocumented.', ' #TAUTHOR_TAG,forexample,discussedthetranscriptsofadialoguebetweenpeoplewhoassembleapieceofgardenfurniture(originallyrecordedbyCandySidner).', 'Theyfoundthat,whileinstructionaltextstendedtousenumericaldescriptionslikethe314""bolt,humanassemblers""unlesstheywerereadingordiscussingthewritteninstructions,inallcasesusedrelativemodifiers,suchasthelongbolt""(DaleandReiter1995).6Ourownexperiments(vanDeemter2004)pointinthesamedirection.', 'Inoneexperiment,forexample,34studentsattheUniversityofBrightonwereshownsixpiecesofpaper,eachofwhichshowedtwoisoscelesandapproximatelyequilateraltriangles.', '', '', '', '']",0
"['Viewedinthisway,gradableadjectivesareanextremeexampleofthe""efficiencyoflanguage"" #TAUTHOR_TAG:Farfrommeaningsomethingconcretelike""largerthan8cm""--aconceptthatwouldhaveverylimitedapplicability--orevensomethingmoregenerallike""largerthantheaverageN,""awordlikelargeisapplicableacrossawiderangeofdifferentsituations.']","['Viewedinthisway,gradableadjectivesareanextremeexampleofthe""efficiencyoflanguage"" #TAUTHOR_TAG:Farfrommeaningsomethingconcretelike""largerthan8cm""--aconceptthatwouldhaveverylimitedapplicability--orevensomethingmoregenerallike""largerthantheaverageN,""awordlikelargeisapplicableacrossawiderangeofdifferentsituations.']","['Viewedinthisway,gradableadjectivesareanextremeexampleofthe""efficiencyoflanguage"" #TAUTHOR_TAG:Farfrommeaningsomethingconcretelike""largerthan8cm""--aconceptthatwouldhaveverylimitedapplicability--orevensomethingmoregenerallike""largerthantheaverageN,""awordlikelargeisapplicableacrossawiderangeofdifferentsituations.']","['Viewedinthisway,gradableadjectivesareanextremeexampleofthe""efficiencyoflanguage"" #TAUTHOR_TAG:Farfrommeaningsomethingconcretelike""largerthan8cm""--aconceptthatwouldhaveverylimitedapplicability--orevensomethingmoregenerallike""largerthantheaverageN,""awordlikelargeisapplicableacrossawiderangeofdifferentsituations.']",1
"['whatittakesfortheadjectivetobeapplicablehasnotbeencastinstone,butisopentofiat:thespeakermaydecidethat8cmisenough,orthespeakermaysetthestandardshigher(cfXXX, #TAUTHOR_TAG.', 'Thenumeralexplicit)canbeconstruedasallowingthereadertodrawinferencesaboutthestandardsemployed(KyburgandMorreau2000;DeVaultandStone2004):(3impliesastandardthatcounts10cmaslargeand8cmasnotlarge', '', '', '']","['whatittakesfortheadjectivetobeapplicablehasnotbeencastinstone,butisopentofiat:thespeakermaydecidethat8cmisenough,orthespeakermaysetthestandardshigher(cfXXX, #TAUTHOR_TAG.', 'Thenumeralexplicit)canbeconstruedasallowingthereadertodrawinferencesaboutthestandardsemployed(KyburgandMorreau2000;DeVaultandStone2004):(3),impliesastandardthatcounts10cmaslargeand8cmasnotlarge.', '', '', '']","['whatittakesfortheadjectivetobeapplicablehasnotbeencastinstone,butisopentofiat:thespeakermaydecidethat8cmisenough,orthespeakermaysetthestandardshigher(cfXXX, #TAUTHOR_TAG.', 'Thenumeralexplicit)canbeconstruedasallowingthereadertodrawinferencesaboutthestandardsemployed(KyburgandMorreau2000;DeVaultandStone2004):(3,impliesastandardthatcounts10cmaslargeand8cmasnotlarge', '', '', '']","['Clearly,whatittakesfortheadjectivetobeapplicablehasnotbeencastinstone,butisopentofiat:thespeakermaydecidethat8cmisenough,orthespeakermaysetthestandardshigher(cfXXX, #TAUTHOR_TAG.', 'Thenumeral(whetheritisimplicit,asin(3),orexplicit)canbeconstruedasallowingthereadertodrawinferencesaboutthestandardsemployed(KyburgandMorreau2000;DeVaultandStone2004):(3),forexample,impliesastandardthatcounts10cmaslargeand8cmasnotlarge.', '', '', '']",0
"['Caseslikethiswouldbecoveredifthedecision-theoreticpropertyofParetooptimality(e.g., #TAUTHOR_TAGwasusedasthesolecriterion:Formally,anobjectrEChasaPareto-optimalcombinationofValuesViffthereisnootherxECsuchthat']","['Caseslikethiswouldbecoveredifthedecision-theoreticpropertyofParetooptimality(e.g., #TAUTHOR_TAGwasusedasthesolecriterion:Formally,anobjectrEChasaPareto-optimalcombinationofValuesViffthereisnootherxECsuchthat']","['Caseslikethiswouldbecoveredifthedecision-theoreticpropertyofParetooptimality(e.g., #TAUTHOR_TAGwasusedasthesolecriterion:Formally,anobjectrEChasaPareto-optimalcombinationofValuesViffthereisnootherxECsuchthat']","['Caseslikethiswouldbecoveredifthedecision-theoreticpropertyofParetooptimality(e.g., #TAUTHOR_TAGwasusedasthesolecriterion:Formally,anobjectrEChasaPareto-optimalcombinationofValuesViffthereisnootherxECsuchthat']",0
"['Oneareaofcurrentinterestconcernstheleft-to-rightarrangementofpremodifyingadjectiveswithinanNP(e.g., #TAUTHOR_TAG;Malouf2000).', ""Workinthisareaisoftenbasedonassigningjectivestoanumber(e.g.,Precentral,Central,Postcentral,andPrehead),'"", 'Interestingly,vaguepropertiestendtoberealizedbeforeothers.', ',reportthat""adjectivesdenotingsize,length,andheightnormallyprecedeothernonderivedadjectives""(e.g.,thesmallroundtableisusuallypreferredtotheroundsmalltable).', '', '', '', '', '', '']","['Oneareaofcurrentinterestconcernstheleft-to-rightarrangementofpremodifyingadjectiveswithinanNP(e.g., #TAUTHOR_TAG;Malouf2000).', 'Workinthisareaisoftenbasedonassigningadjectivestoanumber(e.g.,Precentral,Central,Postcentral,andPrehead),', 'Interestingly,vaguepropertiestendtoberealizedbeforeothers.', 'example,reportthat""adjectivesdenotingsize,length,andheightnormallyprecedeothernonderivedadjectives""(e.g.,thesmallroundtableisusuallypreferredtotheroundsmalltable).', '', '', '', '', '', '']","['Oneareaofcurrentinterestconcernstheleft-to-rightarrangementofpremodifyingadjectiveswithinanNP(e.g., #TAUTHOR_TAG;Malouf2000).', ""Workinthisareaisoftenbasedonassigningadjectivestoasmallnumber(e.g.,Precentral,Central,Postcentral,andPrehead),'"", 'Interestingly,vaguepropertiestendtoberealizedbeforeothers.', ',reportthat""adjectivesdenotingsize,length,andheightnormallyprecedeothernonderivedadjectives""(e.g.,thesmallroundtableisusuallypreferredtotheroundsmalltable).', '', '', '', '', '', '']","['Oneareaofcurrentinterestconcernstheleft-to-rightarrangementofpremodifyingadjectiveswithinanNP(e.g., #TAUTHOR_TAG;Malouf2000).', ""Workinthisareaisoftenbasedonassigningadjectivestoasmallnumberofcategories(e.g.,Precentral,Central,Postcentral,andPrehead),whichpredictadjectives'relativeposition."", 'Interestingly,vaguepropertiestendtoberealizedbeforeothers.', ' #AUTHOR_TAG,forexample,reportthat""adjectivesdenotingsize,length,andheightnormallyprecedeothernonderivedadjectives""(e.g.,thesmallroundtableisusuallypreferredtotheroundsmalltable).', '', '', '', '', '', '']",0
"['3Thedegreeofprecisionofthemeasurement #TAUTHOR_TAG,Section1.5)determineswhichobjectscanbedescribedbytheGREalgorithm,sinceitdetermineswhichobjectscountashavingthesamesize.']","['3Thedegreeofprecisionofthemeasurement #TAUTHOR_TAG,Section1.5)determineswhichobjectscanbedescribedbytheGREalgorithm,sinceitdetermineswhichobjectscountashavingthesamesize.']","['3Thedegreeofprecisionofthemeasurement #TAUTHOR_TAG,Section1.5)determineswhichobjectscanbedescribedbytheGREalgorithm,sinceitdetermineswhichobjectscountashavingthesamesize.']","['3Thedegreeofprecisionofthemeasurement #TAUTHOR_TAG,Section1.5)determineswhichobjectscanbedescribedbytheGREalgorithm,sinceitdetermineswhichobjectscountashavingthesamesize.']",0
"['SomerecentGREalgorithmshavedoneawaywiththeseparationbetweencontentdeterminationandlinguisticrealization,interleavingthetwoprocessesinstead(StoneandWebber1998; #TAUTHOR_TAG.', 'Wehaveseparatedthetwophasesbecause,inthecaseofvaguedescriptions,interleavingwouldtendtobedifficult.', '>3cmsize<cm.', 'IfinterleavingforcedustorealizethetwopropertiesinLonebyone,thenitwouldnolongerbepossibletocombinethemintofor,thelargestmousebutone(ifthefactsintheKBsupportit),orevenintothemicebetween3and9cm(sincesize>3cmisrealizedbeforesize<9cm).', 'gradableadjectivesrequiresaseparationbetweenCDandlinguisticrealization,complinguisticrealizationconsiderably']","['SomerecentGREalgorithmshavedoneawaywiththeseparationbetweencontentdeterminationandlinguisticrealization,interleavingthetwoprocessesinstead(StoneandWebber1998; #TAUTHOR_TAG.', 'Wehaveseparatedthetwophasesbecause,inthecaseofvaguedescriptions,interleavingwouldtendtobedifficult.', '>3cm,size<cm.', 'IfinterleavingforcedustorealizethetwopropertiesinLonebyone,thenitwouldnolongerbepossibletocombinetheminto,forexample,thelargestmousebutone(ifthefactsintheKBsupportit),orevenintothemicebetween3and9cm(sincesize>3cmisrealizedbeforesize<9cm).', 'gradableadjectivesrequiresaseparationbetweenCDandlinguisticrealization,complicatelinguisticrealizationconsiderably.']","['SomerecentGREalgorithmshavedoneawaywiththeseparationbetweencontentdeterminationandlinguisticrealization,interleavingthetwoprocessesinstead(StoneandWebber1998; #TAUTHOR_TAG.', 'Wehaveseparatedthetwophasesbecause,inthecaseofvaguedescriptions,interleavingwouldtendtobedifficult.', '>3cm,size<9cm.', 'IfinterleavingforcedustorealizethetwopropertiesinLonebyone,thenitwouldnolongerbepossibletocombinetheminto,for,thelargestmousebutone(ifthefactsintheKBsupportit),orevenintothemicebetween3and9cm(sincesize>3cmisrealizedbeforesize<9cm).', 'gradableadjectivesrequiresaseparationbetweenCDandlinguisticrealization,complinguisticrealizationconsiderably.']","['SomerecentGREalgorithmshavedoneawaywiththeseparationbetweencontentdeterminationandlinguisticrealization,interleavingthetwoprocessesinstead(StoneandWebber1998; #TAUTHOR_TAG.', 'Wehaveseparatedthetwophasesbecause,inthecaseofvaguedescriptions,interleavingwouldtendtobedifficult.', '', 'IfinterleavingforcedustorealizethetwopropertiesinLonebyone,thenitwouldnolongerbepossibletocombinetheminto,forexample,thelargestmousebutone(ifthefactsintheKBsupportit),orevenintothemicebetween3and9cm(sincesize>3cmisrealizedbeforesize<9cm).', 'Clearly,sophisticateduseofgradableadjectivesrequiresaseparationbetweenCDandlinguisticrealization,unlessoneiswillingtocomplicatelinguisticrealizationconsiderably.']",1
"['', 'observation', 'Aanswerwouldnotbepsychologicallyplausible,sincexandyareind;butanegativeanswerwouldprohibitanybinarydistinctionbetweenobjectsthatarelargeandobjectsthatarenot,giventhatonecanalwaysconstructobjectsxandy,oneofwhichfallsjustbelowthedividewhiletheotherfallsjustaboveit.', 'Thisisthestrongestversionofthesoritesparadox(e.g., #TAUTHOR_TAG.']","['', '', 'Aanswerwouldnotbepsychologicallyplausible,sincexandyareindistinguishable;butanegativeanswerwouldprohibitanybinarydistinctionbetweenobjectsthatarelargeandobjectsthatarenot,giventhatonecanalwaysconstructobjectsxandy,oneofwhichfallsjustbelowthedividewhiletheotherfallsjustaboveit.', 'Thisisthestrongestversionofthesoritesparadox(e.g., #TAUTHOR_TAG.']","['', 'observation', 'Apositiveanswerwouldnotbepsychologicallyplausible,sincexandyareind;butanegativeanswerwouldprohibitanybinarydistinctionbetweenobjectsthatarelargeandobjectsthatarenot,giventhatonecanalwaysconstructobjectsxandy,oneofwhichfallsjustbelowthedividewhiletheotherfallsjustaboveit.', 'Thisisthestrongestversionofthesoritesparadox(e.g., #TAUTHOR_TAG.']","['', '', 'Apositiveanswerwouldnotbepsychologicallyplausible,sincexandyareindistinguishable;butanegativeanswerwouldprohibitanybinarydistinctionbetweenobjectsthatarelargeandobjectsthatarenot,giventhatonecanalwaysconstructobjectsxandy,oneofwhichfallsjustbelowthedividewhiletheotherfallsjustaboveit.', 'Thisisthestrongestversionofthesoritesparadox(e.g., #TAUTHOR_TAG.']",0
"['Wewillexaminetheworst-casecomplexityofinterpretationaswellasgenerationtoshedsomelightonthehypothesisthatvaguedescriptionsaremoredifficulttoprocessthanothersbecausetheyinvolveacomparisonbetweenobjects(BeunandCremers1998, #TAUTHOR_TAG.', 'this', 'A)ofIA(andIAPlur)', '', '']","['Wewillexaminetheworst-casecomplexityofinterpretationaswellasgenerationtoshedsomelightonthehypothesisthatvaguedescriptionsaremoredifficulttoprocessthanothersbecausetheyinvolveacomparisonbetweenobjects(BeunandCremers1998, #TAUTHOR_TAG.', 'this,', 'A)ofIA(andIAPlur)', '', '']","['Wewillexaminetheworst-casecomplexityofinterpretationaswellasgenerationtoshedsomelightonthehypothesisthatvaguedescriptionsaremoredifficulttoprocessthanothersbecausetheyinvolveacomparisonbetweenobjects(BeunandCremers1998, #TAUTHOR_TAG.', '', ')ofIA(andIAPlur)', '', '']","['Wewillexaminetheworst-casecomplexityofinterpretationaswellasgenerationtoshedsomelightonthehypothesisthatvaguedescriptionsaremoredifficulttoprocessthanothersbecausetheyinvolveacomparisonbetweenobjects(BeunandCremers1998, #TAUTHOR_TAG.', '', '', '', '']",0
"['wearebe.', 'SuchcasescanbemodeledbylettingNLGsystemstakevagueinformation(e.g.,Rain[Wednesday]=heavy)astheirinput.', '', 'Thiscanbeahazardousaffair,sincevagueexpressionstendtobeinterpretedindifferentwaysbydifferentpeople #TAUTHOR_TAG,sometimesinstarkcontrastwiththeintentionofthespeaker/writer(Berry,Knapp,andRaynor2002).', 'Weshallthereforefocus-unlikeearliercomputationalaccounts-onvaguedescriptions,thatis,vagueexpressionsindefinitedescriptions.', '', '', '', 'allowvettopickthepatientjustre', '', '']","['wearebe', 'SuchcasescanbemodeledbylettingNLGsystemstakevagueinformation(e.g.,Rain[Wednesday]=heavy)astheirinput.', '', 'Thiscanbeahazardousaffair,sincevagueexpressionstendtobeinterpretedindifferentwaysbydifferentpeople #TAUTHOR_TAG,sometimesinstarkcontrastwiththeintentionofthespeaker/writer(Berry,Knapp,andRaynor2002).', 'Weshallthereforefocus-unlikeearliercomputationalaccounts-onvaguedescriptions,thatis,vagueexpressionsindefinitedescriptions.', '', '', '', 'allowvettopickthepatientjust', '', '']","['weareforcedbe.', 'SuchcasescanbemodeledbylettingNLGsystemstakevagueinformation(e.g.,Rain[Wednesday]=heavy)astheirinput.', '', 'Thiscanbeahazardousaffair,sincevagueexpressionstendtobeinterpretedindifferentwaysbydifferentpeople #TAUTHOR_TAG,sometimesinstarkcontrastwiththeintentionofthespeaker/writer(Berry,Knapp,andRaynor2002).', 'Weshallthereforefocus-unlikeearliercomputationalaccounts-onvaguedescriptions,thatis,vagueexpressionsindefinitedescriptions.', '', '', '', 'willallowthevettopickoutthepatientjustre', '', '']","['', 'SuchcasescanbemodeledbylettingNLGsystemstakevagueinformation(e.g.,Rain[Wednesday]=heavy)astheirinput.', '', 'Thiscanbeahazardousaffair,sincevagueexpressionstendtobeinterpretedindifferentwaysbydifferentpeople #TAUTHOR_TAG,sometimesinstarkcontrastwiththeintentionofthespeaker/writer(Berry,Knapp,andRaynor2002).', 'Weshallthereforefocus-unlikeearliercomputationalaccounts-onvaguedescriptions,thatis,vagueexpressionsindefinitedescriptions.', '', '', '', '', '', '']",0
