CC,label
"ell , Uman , and Manning 1985 ; Gorman , Ash , and Wykoff 1994 ; #AUTHOR_TAG  , 2005 ) . M",0
"empirically verified that an extractive approach based on outcome sentences is actually quite satisfactory, but our algorithm does not currently integrate evidence from multiple abstracts; although see #AUTHOR_TAG  and Lin (2006) .",0
"<s> After much exploration , #AUTHOR_TAG  discovered that it was not practical to annotate PICO entities at the phrase level due to significant unresolvable disagreement and interannotator reliability issues . Consider the following segment:</s>",0
") , and then selected only the positive outcome predictors using odds ratio ( #AUTHOR_TAG )  .",5
"lists , appropriately integrated with interface elements for expanding and hiding items , might provide physicians a better overview of the information landscape ; see , for example , #AUTHOR_TAG  .</s>",3
"there is a growing consensus that an evaluation methodology based on the notion of ""information nuggets"" may provide an appropriate framework for assessing the quality of answers to complex questions. Nugget F-score has been employed as a metric in the TREC question-answering track since 2003 , to evaluate so-called definition and `` other '' questions ( #AUTHOR_TAG )  . A number of studies (",0
"In addition , there has been much work on the application of linguistic and semantic knowledge to information retrieval ; see #AUTHOR_TAG a ) for a brief overview .</s>",0
"A number of studies ( e.g. , Hildebrandt , Katz , and Lin 2004 ) have pointed out shortcomings of the original nugget scoring model , although a number of these issues have been recently addressed ( #AUTHOR_TAG a , 2006b ) . However,",0
5 shows our mapping from publication type and MeSH headings to evidence grades based on principles defined in the Strength of Recommendations Taxonomy ( #AUTHOR_TAG )  .</s>,5
"MEDLINE , the authoritative repository of abstracts from the medical and biomedical primary literature maintained by the National Library of Medicine , provides the clinically relevant sources for answering physicians ' questions , and is commonly used in that capacity ( #AUTHOR_TAG  ; De",0
"domain-specific question-answering systems. For an overview of systems designed to answer open-domain factoid questions , the TREC QA track overview papers are a good place to start ( #AUTHOR_TAG )  . In addition, there has been much work on the application of linguistic and semantic knowledge to information retrieval; see Lin and Demner-Fushman (2006 a) for a brief overview.",0
"athesaurus. Third , the paradigm of evidence-based medicine ( #AUTHOR_TAG )  provides a task-based model of the clinical information-seeking process . The PICO framework",0
"As an alternative , we rely on PubMed to retrieve an initial set of hits that we then postprocess in greater detail -- this is the standard pipeline architecture commonly employed in other question-answering systems ( Voorhees and Tice 1999 ; #AUTHOR_TAG )  .</s>",1
"As an alternative , we rely on PubMed to retrieve an initial set of hits that we then postprocess in greater detail -- this is the standard pipeline architecture commonly employed in other question-answering systems ( #AUTHOR_TAG  ; Hirschman and Gaizauskas 2001 ) .</s>",1
"). For this evaluation , we randomly selected 50 abstracts with disorders indexed as the main topic from abstracts retrieved using PubMed on the five clinical questions described in #AUTHOR_TAG  .</s>",5
"The application of domain models and deep semantic knowledge to question answering has been explored by a variety of researchers ( e.g. , Jacquemart and Zweigenbaum 2003 , #AUTHOR_TAG )  , and was also the focus of recent workshops on question answering in restricted domains at ACL 2004 and AAAI ",0
"Our knowledge extractors rely extensively on MetaMap ( #AUTHOR_TAG )  , a system for identifying segments of text that correspond to concepts in the UMLS Metathesaurus .",5
"The automatic extraction of PICO elements from MEDLINE citations represents a key capability integral to clinical question answering. This section , which elaborates on preliminary results reported in #AUTHOR_TAG  , describes extraction algorithms for population , problems , interventions , outcomes , and the strength of evidence . For an example of a completely annotated abstract, see Figure 2. Each individual PICO extractor takes as input the abstract text of a MEDLINE citation and identifies the relevant elements",2
"term to a positive score if the term is a positive indicator for that particular task type, or a negative score if the term is a negative indicator for the clinical task. Note that although our current system uses MeSH headings assigned by human indexers , manually assigned terms can be replaced with automatic processing if needed ( #AUTHOR_TAG )  .</s>",3
PICO framework ( #AUTHOR_TAG )  for capturing well-formulated clinical queries ( described in Section 2 ) can serve as the basis of a knowledge representation that bridges the needs of clinicians and analytical capabilities of a system . The confluence of these many factors makes clinical question answering a very exciting area of research.,0
003 ; #AUTHOR_TAG  ; Miyao and Tsujii ,4
"e , and Sanfilippo 1998 ; Carroll et al. 2002 ; Clark and Hockenmaier 2002 ; #AUTHOR_TAG  ; Preiss 2003 ; Kaplan et al.",4
"e , and Sanfilippo 1998 ; Carroll et al. 2002 ; Clark and Hockenmaier 2002 ; King et al. 2003 ; #AUTHOR_TAG  ; Kaplan et al. ",4
". Our re-ranking approach , like the approach to parse re-ranking of #AUTHOR_TAG  , employs a simpler model -- a local semantic role labeling algorithm -- as a first pass to generate a set of n likely complete assignments of labels to all parse tree nodes . The joint model is restricted to these n assignments and does not have to search the exponentially large space of all possible joint labelings.",1
"in order to be able to incorporate long-range dependencies in our models , we chose to adopt a re-ranking approach ( #AUTHOR_TAG )  , which selects from likely assignments generated by a model which makes stronger independence assumptions . We utilize the top n assignments of our local semantic role labeling model P",5
"Following our previous work ( #AUTHOR_TAG  ; Althaus , Karamanis , and Koller 2004 ) ,",2
"Specifically , we examine the strength of association between the verb and the noun constituent of a combination ( the target expression or its lexical variants ) as an indirect cue to its idiomaticity , an approach inspired by #AUTHOR_TAG  . We use the automatically built thesaurus of Lin (1998)  to find words similar to each constituent, in order to automatically",4
