CC,label
". Under the assumption of cosmic censorship and certain energy conditions, it can furthermore be shown that if a hypersurface �� t contains an AH, it will coincide or lie within the event horizon's cross section with �� t [#AUTHOR_TAG ,111]. The irreducible mass of a BH is directly encoded",5
target is consistent with concurrent interpretations of the goal to keep global mean warming below 2��C ( #AUTHOR_TAG  et al. ,0
Existing studies have shown that BECCS can be a key option for attaining stringent stabilization targets ( #AUTHOR_TAG  et al. 2010;Tavoni and Socolow 2013).,0
"We take the approach that it is most useful to report all available model results, since any supposed technical or economic infeasibility can be assessed best in a comparison across model results (see also #AUTHOR_TAG  and Tol 2010). In the remaining cases",1
"compensate for relatively higher near-term emissions. The implications of alternative near-term emissions targets for long-term climate goals are investigated by a concurrent study ( #AUTHOR_TAG  et al., 2013).</s>",3
"Low-carbon technologies in the energy system have been identified as a key element for mitigating climate change (e.g.  #AUTHOR_TAG  et al. 2008;Edenhofer et al. 2010), but a clear picture about the role of individual mitigation technologies has yet to emerge (Nakicenovic and",0
"Such measures (partially) describe the direct costs of mitigation, but neither include climate benefits nor as adverse side effects and co-benefits of climate policy ( #AUTHOR_TAG  et al. 2011;Riahi et al. 2012).</s>",0
"004), the EMF21 study on non-CO 2 Kyoto gas mitigation ( #AUTHOR_TAG  et al. 2006), and the EMF22 study on climate control scenarios including phased participation (Cl",4
"4), the EMF21 study on non-CO 2 Kyoto gas mitigation (Weyant et al. 2006), and the EMF22 study on climate control scenarios including phased participation (#AUTHOR_TAG  et al. ",4
"conscientiousness, which is associated with persistence and self-discipline (Chamorro-Premuzic & Furnham, 2004) , is correlated with academic performance, but not with IQ, suggesting conscientiousness may compensate for lower ability (#AUTHOR_TAG  & Furnham, 2008) .",0
"Simpler implementations (e.g., C5.0) limit each branch to value ranges from a single attribute, making this a linear classifier with a further restriction that each condition is an axis-parallel hyperplane (#AUTHOR_TAG  et al., 2006). Less restrictive implementations can incorporate a greater range of patterns (e.g., CART, Breiman et al., 1984) . Model",5
"with actionable information that could be used to enhance the learning environment (Siemens, 2012;Chatti et al., 2012) . A key challenge for learning analytics is the need to develop capability to explore and identify data that will contribute to improving learning models, including data not currently gathered systematically by tertiary education providers (#AUTHOR_TAG  & Deakin Crick, 2012;Tempelaar et al., 2013) .</s>",4
"ability alone, particularly at tertiary level (reviewed in Boekaerts, 2001;#AUTHOR_TAG  et al., 2004). Research into personality",1
"typically measured as academic performance in assessment work and examinations (Mislevy, Behrens, & Dicerbo, 2012) . Factors affecting academic performance have been the focus of research for many years (Farsides & Woodfield, 2003;Lent, Brown, & Hacket, 1994;Moran & Crowley, 1979) . It remains an active research topic (Buckingham Shum & Deakin Crick, 2012;#AUTHOR_TAG , 2011;Komarraju, Ramsey & Rinella, 2013) , indicating the inherent difficulty in both measurement of learning (Knight, Buckinham Shum, & Littleton, 2013;Tempelaar et al., 2013) , and modelling the learning process, particularly in tertiary education (Pardos et al., 2011) . Cognitive ability remains an important determinant of academic performance (Cassidy, 2011) , often measured as prior academic ability.",1
"There was a 6.3% response rate. #AUTHOR_TAG , Karau, and Schmeck (2009)  found significant correlation between intrinsic motivation and academic performance in a study of participants from a variety of disciplines. The study included three sub-factors of intrinsic motivation from the Academic Motivations Scale (AMS): motivation to know (r=0.17, p<0.01), motivation to accomplish (r=0.22, p<0.01), and motivation to experience stimulation (r=0.13, p<0.05).",0
"Many researchers have cited conscientiousness as compensating for lower cognitive intelligence (see Chamorro-Premuzic & Furnham, 2004, and  it is a consistent predictor of academic performance across assessment type (Allick & Realo, 1997;#AUTHOR_TAG  & van der Flier, 2010;Shute & Ventura, 2013) . Some",0
"between academic performance and HSGPA (r=0.448, 90% CI [0.409, 0.488]). #AUTHOR_TAG  and Harju (1997)  found that correlations between academic performance and SAT scores were not as strong for mature students. Br",0
"Learning style (deep or shallow) and selfregulated learning strategies are also relevant, and have been shown to mediate between other factors (such as factors of personality and factors of motivation) and academic performance (Biggs et al., 2001;#AUTHOR_TAG , 2005;Swanberg & Martinsen, 2010) .",0
