CC,label
"a series of vortices alternatively being shed from either side of the bubble, causing a slight rocking of the bubble in the transverse direction. #AUTHOR_TAG  & Orvelashvili (1987)  linked long-period geomagnetic pulsations Pc5 with vortex shedding in the solar wind streamlin",0
"primarily by Kurosh [2] (as remarked in [3]). Its appearance in Physics was due to the pioneering work of Nambu #AUTHOR_TAG , and more recently, the work of Bagger and Lambert [5] renewed interest in ternary algebras in the Theoretical Physics community",0
"<s> It is known that ternutators enjoy the seven Bremner-Nuyts identities among seven operators. These identities, [7]#AUTHOR_TAG , play the r�_le of the Jacobi identity for ternary algebras and generate cubic necessary conditions on the structure",1
"in the products appear in the form of ternutators only. It implies in particular that the products must involve an odd number of generators. In an earlier article #AUTHOR_TAG , we showed that there are no sui generis identities for products of five operators and seven identities for products of",2
"<s> just as the Poisson Bracket of two functions obeys the Jacobi identity of Lie brackets. This is discussed further in #AUTHOR_TAG . They are also satisfied by other trilinear composition laws, such as that of Awata et al [10];</s>",0
"<s> The subject of ternary algebras, a special case of n-Lie algebras is generally attributed to Fillipov #AUTHOR_TAG , but Filippov was following up on earlier studies that had appeared in the mathematics literature, primarily by Kurosh [2",0
"generally attributed to Fillipov [1], but Filippov was following up on earlier studies that had appeared in the mathematics literature, primarily by Kurosh #AUTHOR_TAG  (as remarked in [3]). Its appearance in Physics was due to the pioneering work of Nambu [4], and more recently",0
"Fillipov [1], but Filippov was following up on earlier studies that had appeared in the mathematics literature, primarily by Kurosh [2] (as remarked in #AUTHOR_TAG) . Its appearance in Physics was due to the pioneering work of Nambu [4], and more recently, the work of B",2
"Its appearance in Physics was due to the pioneering work of Nambu [4], and more recently, the work of Bagger and Lambert #AUTHOR_TAG  renewed interest in ternary algebras in the Theoretical Physics community (see also the review article [6]).",0
"and Lambert [5] renewed interest in ternary algebras in the Theoretical Physics community (see also the review article #AUTHOR_TAG) . In general, a Ternary Bracket is a composition law for three operators, which is completely antisymmetric in the three operators; as for example Nambu",0
"<s> Conceptions of cognition in which symbolic reasoning takes charge are increasingly questioned (Thelen and Smith, 1993;Ballard, 1991) . Indeed, they are often seen to be philosophically flawed (#AUTHOR_TAG , 2005). The essence of the charge is that they are ideomorphic, i.e., dependent on conceptual projection. Where a set of ideas are found",0
"oby and Cosmides' evolutionary model, in which specialized cognitive modules are analogized with the tools of a Swiss army knife Cosmides, 1989,  1992). It also references #AUTHOR_TAG 's (1983) 'Modularity of Mind'. This proposal envisages mental architecture to comprise a large number of",0
"a symbolic style of thought has a close relation with Bickerton's proposal for a transition from 'on-line' to 'off-line' thinking (Bickerton, 1996) , and also to #AUTHOR_TAG 's (1997) proposal for a progression from indexical to symbolic representation. But the proposed interpretation has the advantage of getting away from any im",0
"of how long we should expect such progressions to take. Cognitive science's reliance on computer simulation means it is not well equipped to give an answer (#AUTHOR_TAG , 2006). Indeed, the time-scale of most simulation work allows that Donald's four-stage",0
"<s> Prominent among accounts of this type is Mithen's 'cathedral' model. In this theory (#AUTHOR_TAG , 1993), the domain-specific entities are understood to be specialized intelligences, along the lines of (Gardner, 1993) . Seeing these as",0
"'language of thought'. Mithen is more agnostic on this point, although stressing the degree to which integration must involve processes of analogy and metaphor (#AUTHOR_TAG , 2006).</s>",0
"use (e.g. Eliasmith, 2007;Griffiths, 2009;Friston, 2010) . Where it once emphasized the importance of representational multiplicity and centralized integration (e.g. #AUTHOR_TAG , 1983;Gregory, 1984)  it now gives as much weight to exploitation of scaffolding and embodiment (e.",0
"<s> The framework of information theory (#AUTHOR_TAG , 1948;Wiener, 1948;Shannon and Weaver, 1949)  can be used to give a more formal statement of the proposal.</s>",0
"of scaffolding and embodiment (e.g. Wheeler, 1994;Beer, 2000) . And where it once committed to symbolic reasoning being the medium of high-level integration (e.g. #AUTHOR_TAG , 1977;Boden, 1977;Winston, 1984)  it increasingly recognizes the greater potential (and neural plausibility) of probabilistic",0
"<s> Conceptions of cognition in which symbolic reasoning takes charge are increasingly questioned (#AUTHOR_TAG and Smith, 1993;Ballard, 1991) . Indeed, they are often seen to be philosophically flawed (Wheeler, 2005) . The essence of the charge is that they are ideomorphic,",0
"of scaffolding and embodiment (e.g. Wheeler, 1994;Beer, 2000) . And where it once committed to symbolic reasoning being the medium of high-level integration (e.g. Marr, 1977;Boden, 1977;#AUTHOR_TAG , 1984) it increasingly recognizes the greater potential (and neural plausibility) of probabilistic",0
"<s> Prominent among accounts of this type is Mithen's 'cathedral' model. In this theory (Mithen, 1993) , the domain-specific entities are understood to be specialized intelligences, along the lines of (#AUTHOR_TAG , 1993). Seeing these as broadly analogous to the chapels of a cathedral, Mithen equates general intelligence with the cathedral'",0
"use (e.g. Eliasmith, 2007;Griffiths, 2009;Friston, 2010) . Where it once emphasized the importance of representational multiplicity and centralized integration (e.g. Anderson, 1983;#AUTHOR_TAG , 1984) it now gives as much weight to exploitation of scaffolding and embodiment (e.g. Wheeler, 1994;Beer, 2000) . And",0
"of scaffolding and embodiment (e.g. Wheeler, 1994;Beer, 2000) . And where it once committed to symbolic reasoning being the medium of high-level integration (e.g. Marr, 1977;#AUTHOR_TAG , 1977;Winston, 1984)  it increasingly recognizes the greater potential (and neural plausibility) of probabilistic",0
-oriented generalization is in no way inconsistent with evolution of language being intertwined. (This might be in the manner envisaged by #AUTHOR_TAG  (2002).) It is more a functional reduction of the mechanisms assumed to mediate the process,0
"of abstraction, and thus closer to the ideal of formal symbolism, in which signs are fully divorced from content (#AUTHOR_TAG , 1981). But it does get around a major difficulty with the idea of symbol usage. As Donald notes (1991), if we",0
"came rapidly to light. Research in artificial intelligence demonstrated convincingly that symbolic reasoning machines cannot replicate the power and fluidity of human cognition (#AUTHOR_TAG , 1997;Beer, 2000;Wheeler, 2005) . Most researchers in cognitive science have then moved on to other proposals. Almost all now em",0
